id,block,pool,kind,zeroForOne,amount_in,amount_out
2597,11156956,poincare,arb,0,11282375574984600828743,4791572736043901076
2598,11156956,control,arb,0,11267180551459607222867,4785144045974588740
2599,11156956,poincare,noise,1,2487690171073493264,5869559177701521416591
2600,11156956,control,noise,1,2487690171073493264,5869526077350043824576
2601,11156957,poincare,arb,1,1113514961421104182,2618888098886492221479
2602,11156957,control,arb,1,1104336207973353666,2597285840562342469383
2603,11156957,poincare,noise,0,1461265031837260141069,621580807086141300
2604,11156957,control,noise,0,1461265031837260141069,621579932104261682
2605,11156958,poincare,arb,1,163242335045782137,383919916994141409476
2606,11156958,control,arb,1,164409673391301319,386665854763155263182
2607,11156958,poincare,noise,0,4442117150685799096208,1885898197228520589
2608,11156958,control,noise,0,4442117150685799096208,1885890139445612457
2609,11156959,poincare,arb,1,4412489432029980461,10370116994793582503173
2610,11156959,control,arb,1,4406041597240694055,10355007705817956378886
2611,11156959,poincare,noise,1,1323960782095257414,3095766354086168822816
2612,11156959,control,noise,1,1323960782095257414,3095757099803037415978
2613,11156960,poincare,arb,1,4505654890705907425,10481345520790307087973
2614,11156960,control,arb,1,4490796363355448473,10446749425517666175873
2615,11156960,poincare,noise,1,1833110280179160714,4240548496225435420091
2616,11156960,control,noise,1,1833110280179160714,4240531042668329599673
2617,11156961,poincare,arb,0,11836697645358167859434,5102063356570491517
2618,11156961,control,arb,0,11817319123040191108918,5093731447329965465
2619,11156961,poincare,noise,1,998260715588985542,2324328748373513031161
2620,11156961,control,noise,1,998260715588985542,2324323519784147206036
2621,11156962,poincare,arb,0,3128613669701551678358,1343278586086865951
2622,11156962,control,arb,0,3126558479301346253596,1342399204365510284
2623,11156962,poincare,noise,1,546136953823276864,1272895681146446232372
2624,11156962,control,noise,1,546136953823276864,1272894113517689070344
2625,11156963,poincare,arb,1,7115404336720540867,16472631143180776987078
2626,11156963,control,arb,1,7095876596436846405,16427402903140090837403
2627,11156963,poincare,noise,0,6977770303423312169938,3024949648383418577
2628,11156963,control,noise,0,6977770303423312169938,3024929143172663223
2629,11156964,poincare,arb,1,12100815823542734955,27693010766531377561834
2630,11156964,control,arb,1,12077662746073075982,27640211751250062039934
2631,11156964,poincare,noise,0,4499323217959024559402,1983527174568980101
2632,11156964,control,noise,0,4499323217959024559402,1983518427505464646
2633,11156965,poincare,arb,0,8845024316083290456580,3879439272041512018
2634,11156965,control,arb,0,8811012236396170401001,3864504487285557488
2635,11156965,poincare,noise,0,5273249207944272777134,2300396863171944442
2636,11156965,control,noise,0,5273249207944272777134,2300385037870454397
2637,11156966,poincare,arb,0,1624382872593906611110,706755614053581959
2638,11156966,control,arb,0,1606802184487784303801,699102807612995947
2639,11156966,poincare,noise,1,2188143404207836896,5022633901254898576494
2640,11156966,control,noise,1,2188143404207836896,5022609324458737764028
2641,11156967,poincare,arb,0,10610786780815196025309,4612831068040582151
2642,11156967,control,arb,0,10596519117157085117689,4606651022906994820
2643,11156967,poincare,noise,0,1184726902065703163160,512726512632276389
2644,11156967,control,noise,0,1184726902065703163160,512725922366136104
2645,11156968,poincare,arb,0,2016978301630109764404,871846574826755649
2646,11156968,control,arb,0,2008817793801235676970,868318164513200067
2647,11156968,poincare,noise,0,2057448649366494278250,887964215501053967
2648,11156968,control,noise,0,2057448649366494278250,887962442962998210
2649,11156969,poincare,arb,0,8045305776680638271466,3458955642571211582
2650,11156969,control,arb,0,8019555871132874807829,3447877983594979435
2651,11156969,poincare,noise,0,2399175650469549464987,1027414351174436213
2652,11156969,control,noise,0,2399175650469549464987,1027411969075600491
2653,11156970,poincare,arb,1,5362060452445318882,12473513199715152931711
2654,11156970,control,arb,1,5351009922189686059,12447835723117232613703
2655,11156970,poincare,noise,1,1604327205292171476,3709231376093924323738
2656,11156970,control,noise,1,1604327205292171476,3709218017124336850022
2657,11156971,poincare,arb,0,2322129723214096539112,1004903747968685665
2658,11156971,control,arb,0,2325651809633017562122,1006431558777329938
2659,11156971,poincare,noise,0,5241232309301130342559,2261639060644033839
2660,11156971,control,noise,0,5241232309301130342559,2261627567850196317
2661,11156972,poincare,arb,1,583679507697798269,1354645951785805024801
2662,11156972,control,arb,1,587944799054027288,1364552085043010536314
2663,11156972,poincare,noise,1,436772288256492304,1012782403908864627529
2664,11156972,control,noise,1,436772288256492304,1012781408901569876263
2665,11156973,poincare,arb,0,1875689772612381356403,808644612034065950
2666,11156973,control,arb,0,1873489398870976514363,807696783668723165
2667,11156973,poincare,noise,1,2485213962953149940,5756077478623606422289
2668,11156973,control,noise,1,2485213962953149940,5756045349195685581874
2669,11156974,poincare,arb,0,125053055443294842802,54107880493381806
2670,11156974,control,arb,0,139373283889203391781,60304284895584608
2671,11156974,poincare,noise,1,72948022272029586,168593223913911073975
2672,11156974,control,noise,1,72948022272029586,168593196291513264936
2673,11156975,poincare,arb,1,2879485107660396904,6637672295957137567968
2674,11156975,control,arb,1,2871959944618143920,6620324510609062897338
2675,11156975,poincare,noise,0,4402284061651844136452,1911377561150368046
2676,11156975,control,noise,0,4402284061651844136452,1911369376481004475
2677,11156976,poincare,arb,0,11982609397517153128172,5170291260184021469
2678,11156976,control,arb,0,11940847572851199327522,5152249683810024683
2679,11156976,poincare,noise,1,2837505713333584430,6589671585360355751020
2680,11156976,control,noise,1,2837505713333584430,6589629539156191841795
2681,11156977,poincare,arb,0,27173473662268508529191,11610311324547016981
2682,11156977,control,arb,0,27120967611007693387502,11587951193205487198
2683,11156977,poincare,noise,1,563586898409032036,1332001414371420478205
2684,11156977,control,noise,1,563586898409032036,1331999709716121908739
2685,11156978,poincare,arb,0,15790696132280725487213,6645120613608727198
2686,11156978,control,arb,0,15753842099277207976299,6629619997425462901
2687,11156978,poincare,noise,1,923336394049426986,2205323063516885700248
2688,11156978,control,noise,1,923336394049426986,2205318416046090687122
2689,11156979,poincare,arb,0,7290418618735358715524,3046597728192944966
2690,11156979,control,arb,0,7277453077163185431668,3041185958639638518
2691,11156979,poincare,noise,0,5155135302438157628321,2144294638141969876
2692,11156979,control,noise,0,5155135302438157628321,2144284115238149533
2693,11156980,poincare,arb,1,913227408186431337,2197928955465992076705
2694,11156980,control,arb,1,916354630055716898,2205466284486229776259
2695,11156980,poincare,noise,0,7028761652831859471144,2915165545612347709
2696,11156980,control,noise,0,7028761652831859471144,2915146075365322450
2697,11156981,poincare,arb,1,4332408573522531046,10432622350468825284826
2698,11156981,control,arb,1,4328776833535203651,10423946588615610537396
2699,11156981,poincare,noise,0,6793613956058332841570,2825041827310721399
2700,11156981,control,noise,0,6793613956058332841570,2825023565520035522
2701,11156982,poincare,arb,1,8286241623783291584,19829643112863361662445
2702,11156982,control,arb,1,8272303853212498130,19796416875210769427261
2703,11156982,poincare,noise,1,117316778448735348,278646318259448522936
2704,11156982,control,noise,1,117316778448735348,278646243829854892756
2705,11156983,poincare,arb,1,7858687985645168415,18533924174659688055582
2706,11156983,control,arb,1,7838358740702382228,18485974759982195896056
2707,11156983,poincare,noise,0,5982632759144511783322,2548736465170000159
2708,11156983,control,noise,0,5982632759144511783322,2548721777623874148
2709,11156984,poincare,arb,1,1731676454437792780,4067693798089193923589
2710,11156984,control,arb,1,1733744289856786578,4072574595473496958419
2711,11156984,poincare,noise,1,1115607727725835404,2613953060822093567555
2712,11156984,control,noise,1,1115607727725835404,2613946469153334184071
2713,11156985,poincare,arb,1,2588562511422766545,6045368927626840422371
2714,11156985,control,arb,1,2579121320459538046,6023304635068685596800
2715,11156985,poincare,noise,1,1749250821715629202,4069611533369751318996
2716,11156985,control,noise,1,1749250821715629202,4069595503602374092096
2717,11156986,poincare,arb,0,6459272481905218629889,2773893722399611387
2718,11156986,control,arb,0,6453165683113770099686,2771282112060477144
2719,11156986,poincare,noise,1,2868505297609404054,6679027586500513510611
2720,11156986,control,noise,1,2868505297609404054,6678984449119901510137
2721,11156987,poincare,arb,1,2054182743526811342,4762250090555956413607
2722,11156987,control,arb,1,2041635793778775278,4733131693655346617477
2723,11156987,poincare,noise,0,1271476343272566956418,549174933781465238
2724,11156987,control,noise,0,1271476343272566956418,549174255947715672
2725,11156988,poincare,arb,0,8454221036781779039160,3638091429492231443
2726,11156988,control,arb,0,8429432174421940693803,3627419600719303872
2727,11156988,poincare,noise,1,1179322016400215230,2746458695758305009213
2728,11156988,control,noise,1,1179322016400215230,2746451396862932868211
2729,11156989,poincare,arb,1,4129785542077486724,9572765990148344837795
2730,11156989,control,arb,1,4116253686069856580,9541374042986036715027
2731,11156989,poincare,noise,0,4267328564751927923125,1844677471079243451
2732,11156989,control,noise,0,4267328564751927923125,1844669830732134784
2733,11156990,poincare,arb,1,1025111398918933183,2373119265479333470061
2734,11156990,control,arb,1,1027192668987569093,2377947227091288518554
2735,11156990,poincare,noise,1,660764428813033490,1527394604164159067217
2736,11156990,control,noise,1,660764428813033490,1527392337788655417427
2737,11156991,poincare,arb,0,10700408909284986253606,4613004383999207077
2738,11156991,control,arb,0,10677026459448212113557,4602930912819332028
2739,11156991,poincare,noise,0,608227928723247258249,261087222590660427
2740,11156991,control,noise,0,608227928723247258249,261087068892115814
2741,11156992,poincare,arb,1,1255040461595021150,2921176106167108821082
2742,11156992,control,arb,1,1252506919382422553,2915280862692468191846
2743,11156992,poincare,noise,1,757611597716951748,1760256112955745456775
2744,11156992,control,noise,1,757611597716951748,1760253110685329254651
2745,11156993,poincare,arb,0,268235706317048856523,115513599271841428
2746,11156993,control,arb,0,272035566407339791102,117150178972298301
2747,11156993,poincare,noise,0,687658966158134200007,296027559566638382
2748,11156993,control,noise,0,687658966158134200007,296027362262464605
2749,11156994,poincare,arb,1,1804231186258292045,4185587306967071043069
2750,11156994,control,arb,1,1800386878794024072,4176671785457763510146
2751,11156994,poincare,noise,1,2077892734578698424,4804010654053432055288
2752,11156994,control,noise,1,2077892734578698424,4803988249966812496731
2753,11156995,poincare,arb,0,6678478504766821198543,2886606159864637886
2754,11156995,control,arb,0,6673678456082234870226,2884544910680689439
2755,11156995,poincare,noise,1,264866930649440204,614212942824848770420
2756,11156995,control,noise,1,264866930649440204,614212576851169385295
2757,11156996,poincare,arb,1,247117671960546283,572795078596751135461
2758,11156996,control,arb,1,245812725348647428,569769997930132149412
2759,11156996,poincare,noise,1,601353273990447864,1392838860207130672536
2760,11156996,control,noise,1,601353273990447864,1392836977385852883173
2761,11156997,poincare,arb,1,61088506061999670,141409163845563427131
2762,11156997,control,arb,1,59400074120779361,137500554533691616594
2763,11156997,poincare,noise,0,455251876807372851620,196644544766157663
2764,11156997,control,noise,0,455251876807372851620,196644457846220143
2765,11156998,poincare,arb,1,1569370876685825494,3628869299880126956819
2766,11156998,control,arb,1,1565871984202652131,3620780382200591285255
2767,11156998,poincare,noise,1,2908702015762142318,6699421200158407339897
2768,11156998,control,noise,1,2908702015762142318,6699377562953792234927
2769,11156999,poincare,arb,0,7661010822182699092898,3324980914516683162
2770,11156999,control,arb,0,7658516284867219551539,3323919902650768645
2771,11156999,poincare,noise,0,230189053533782747248,99605290678345951
2772,11156999,control,noise,0,230189053533782747248,99605268396289394
2773,11157000,poincare,arb,0,5151633183079608534966,2224613624838378348
2774,11157000,control,arb,0,5137915991863878846703,2218689676782941751
2775,11157000,poincare,noise,1,704319665311519806,1633205749716251511380
2776,11157000,control,noise,1,704319665311519806,1633203162579710920187
2777,11157001,poincare,arb,1,1573127220317274520,3640530769260304613189
2778,11157001,control,arb,1,1567322462553016465,3627091654112434586638
